time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	1	0	0	1	0	0	0	0	1	0	0	1
05:50:00	21000	1	1	0	1	1	0	0	1	0	1	0	0
05:55:00	21300	0	0	0	1	0	0	0	1	0	0	0	0
06:00:00	21600	35	5	0	31	5	0	0	6	30	5	0	25
06:05:00	21900	2	2	0	31	2	0	0	8	0	2	0	23
06:10:00	22200	3	2	0	32	2	0	0	10	1	2	0	22
06:15:00	22500	5	5	0	32	5	0	0	15	0	5	0	17
06:20:00	22800	7	6	0	33	6	1	0	20	1	5	0	13
06:25:00	23100	6	4	0	35	3	1	0	22	3	3	0	13
06:30:00	23400	2	2	0	35	1	1	0	22	1	1	0	13
06:35:00	23700	5	5	0	35	3	2	0	23	2	3	0	12
06:40:00	24000	10	10	0	35	4	7	0	20	6	3	0	15
06:45:00	24300	9	9	0	35	6	4	0	22	3	5	0	13
06:50:00	24600	5	5	0	35	3	2	0	23	2	3	0	12
06:55:00	24900	4	4	0	35	2	2	0	23	2	2	0	12
07:00:00	25200	4	4	0	35	2	2	0	23	2	2	0	12
07:05:00	25500	1	1	0	35	1	1	0	23	0	0	0	12
07:10:00	25800	4	4	0	35	1	3	0	21	3	1	0	14
07:15:00	26100	6	6	0	35	4	2	0	23	2	4	0	12
07:20:00	26400	4	4	0	35	2	2	0	23	2	2	0	12
07:25:00	26700	3	3	0	35	2	2	0	23	1	1	0	12
07:30:00	27000	0	0	0	35	0	0	0	23	0	0	0	12
07:35:00	27300	9	7	0	37	4	4	0	23	5	3	0	14
07:40:00	27600	4	4	0	37	2	2	0	23	2	2	0	14
07:45:00	27900	4	4	0	37	3	2	0	24	1	2	0	13
07:50:00	28200	4	3	0	38	3	3	0	24	1	0	0	14
07:55:00	28500	2	3	0	37	1	2	0	23	1	1	0	14
08:00:00	28800	50	17	0	70	13	5	0	31	37	12	0	39
08:05:00	29100	12	11	0	71	7	7	0	31	5	4	0	40
08:10:00	29400	12	11	0	72	9	5	0	35	3	6	0	37
08:15:00	29700	15	14	0	73	9	6	0	38	6	8	0	35
08:20:00	30000	9	8	0	74	7	2	0	43	2	6	0	31
08:25:00	30300	6	6	0	74	5	3	0	45	1	3	0	29
08:30:00	30600	8	8	0	74	5	4	0	46	3	4	0	28
08:35:00	30900	11	10	0	75	7	7	0	46	4	3	0	29
08:40:00	31200	5	5	0	75	4	4	0	46	1	1	0	29
08:45:00	31500	9	9	0	75	5	4	0	47	4	5	0	28
08:50:00	31800	7	8	0	74	5	5	0	47	2	3	0	27
08:55:00	32100	2	2	0	74	1	1	0	47	1	1	0	27
09:00:00	32400	15	15	0	74	7	8	0	46	8	7	0	28
09:05:00	32700	7	8	0	73	5	4	0	47	2	4	0	26
09:10:00	33000	11	11	0	73	6	8	0	45	5	3	0	28
09:15:00	33300	6	6	0	73	5	4	0	46	1	2	0	27
09:20:00	33600	6	6	0	73	3	3	0	46	3	3	0	27
09:25:00	33900	16	17	0	72	9	9	0	46	7	8	0	26
09:30:00	34200	11	11	0	72	6	6	0	46	5	5	0	26
09:35:00	34500	5	5	0	72	3	3	0	46	2	2	0	26
09:40:00	34800	14	12	0	74	7	7	0	46	7	5	0	28
09:45:00	35100	11	12	0	73	5	7	0	44	6	5	0	29
09:50:00	35400	9	10	0	72	5	4	0	45	4	6	0	27
09:55:00	35700	11	9	0	74	5	5	0	45	6	4	0	29
10:00:00	36000	47	18	0	103	13	4	0	54	34	14	0	49
10:05:00	36300	17	15	0	105	10	6	0	58	7	9	0	47
10:10:00	36600	19	18	0	106	12	7	0	63	7	11	0	43
10:15:00	36900	10	9	0	107	5	5	0	63	5	4	0	44
10:20:00	37200	22	22	0	107	15	12	0	66	7	10	0	41
10:25:00	37500	19	19	0	107	11	10	0	67	8	9	0	40
10:30:00	37800	16	16	0	107	8	11	0	64	8	5	0	43
10:35:00	38100	11	11	0	107	8	6	0	66	3	5	0	41
10:40:00	38400	7	8	0	106	4	3	0	67	3	5	0	39
10:45:00	38700	8	8	0	106	5	5	0	67	3	3	0	39
10:50:00	39000	14	14	0	106	6	8	0	65	8	6	0	41
10:55:00	39300	4	4	0	106	3	1	0	67	1	3	0	39
11:00:00	39600	15	16	0	105	7	12	0	62	8	4	0	43
11:05:00	39900	27	27	0	105	17	14	0	65	10	13	0	40
11:10:00	40200	14	15	0	104	8	8	0	65	6	7	0	39
11:15:00	40500	7	7	0	104	2	5	0	62	5	2	0	42
11:20:00	40800	15	16	0	103	12	11	0	63	3	5	0	40
11:25:00	41100	10	11	0	102	5	6	0	62	5	5	0	40
11:30:00	41400	9	9	0	102	5	6	0	61	4	3	0	41
11:35:00	41700	10	12	0	100	5	6	0	60	5	6	0	40
11:40:00	42000	17	18	0	99	7	10	0	57	10	8	0	42
11:45:00	42300	16	16	0	99	10	8	0	59	6	8	0	40
11:50:00	42600	17	17	0	99	9	10	0	58	8	7	0	41
11:55:00	42900	7	8	0	98	5	4	0	59	2	4	0	39
12:00:00	43200	19	19	0	98	11	11	0	59	8	8	0	39
12:05:00	43500	13	13	0	98	7	10	0	56	6	3	0	42
12:10:00	43800	14	14	0	98	9	7	0	58	5	7	0	40
12:15:00	44100	12	14	0	96	6	7	0	57	6	7	0	39
12:20:00	44400	6	6	0	96	6	6	0	57	0	0	0	39
12:25:00	44700	9	9	0	96	5	5	0	57	4	4	0	39
12:30:00	45000	17	18	0	95	6	11	0	52	11	7	0	43
12:35:00	45300	9	10	0	94	6	3	0	55	3	7	0	39
12:40:00	45600	6	6	0	94	2	4	0	53	4	2	0	41
12:45:00	45900	7	8	0	93	4	5	0	52	3	3	0	41
12:50:00	46200	12	12	0	93	6	6	0	52	6	6	0	41
12:55:00	46500	23	24	0	92	13	13	0	52	10	11	0	40
13:00:00	46800	8	8	0	92	5	4	0	53	3	4	0	39
13:05:00	47100	16	18	0	90	8	10	0	51	8	8	0	39
13:10:00	47400	11	11	0	90	7	7	0	51	4	4	0	39
13:15:00	47700	14	16	0	88	9	11	0	49	5	5	0	39
13:20:00	48000	4	4	0	88	4	4	0	49	0	0	0	39
13:25:00	48300	8	8	0	88	4	4	0	49	4	4	0	39
13:30:00	48600	8	8	0	88	4	5	0	48	4	3	0	40
13:35:00	48900	11	11	0	88	7	6	0	49	4	5	0	39
13:40:00	49200	2	2	0	88	1	1	0	49	1	1	0	39
13:45:00	49500	17	17	0	88	9	9	0	49	8	8	0	39
13:50:00	49800	16	17	0	87	11	13	0	47	5	4	0	40
13:55:00	50100	7	7	0	87	4	3	0	48	3	4	0	39
14:00:00	50400	19	20	0	86	8	11	0	45	11	9	0	41
14:05:00	50700	8	8	0	86	6	5	0	46	2	3	0	40
14:10:00	51000	5	5	0	86	4	4	0	46	1	1	0	40
14:15:00	51300	21	21	0	86	9	12	0	43	12	9	0	43
14:20:00	51600	8	8	0	86	7	4	0	46	1	4	0	40
14:25:00	51900	4	4	0	86	2	2	0	46	2	2	0	40
14:30:00	52200	14	16	0	84	6	8	0	44	8	8	0	40
14:35:00	52500	6	6	0	84	3	3	0	44	3	3	0	40
14:40:00	52800	8	8	0	84	5	4	0	45	3	4	0	39
14:45:00	53100	8	8	0	84	4	4	0	45	4	4	0	39
14:50:00	53400	3	4	0	83	0	3	0	42	3	1	0	41
14:55:00	53700	1	2	0	82	1	0	0	43	0	2	0	39
15:00:00	54000	2	2	0	82	0	2	0	41	2	0	0	41
15:05:00	54300	13	13	0	82	9	7	0	43	4	6	0	39
15:10:00	54600	4	4	0	82	2	2	0	43	2	2	0	39
15:15:00	54900	8	8	0	82	4	5	0	42	4	3	0	40
15:20:00	55200	28	28	0	82	16	17	0	41	12	11	0	41
15:25:00	55500	6	6	0	82	5	3	0	43	1	3	0	39
15:30:00	55800	4	4	0	82	3	3	0	43	1	1	0	39
15:35:00	56100	2	2	0	82	1	1	0	43	1	1	0	39
15:40:00	56400	6	7	0	81	3	4	0	42	3	3	0	39
15:45:00	56700	11	11	0	81	7	7	0	42	4	4	0	39
15:50:00	57000	11	11	0	81	6	6	0	42	5	5	0	39
15:55:00	57300	15	15	0	81	7	9	0	40	8	6	0	41
16:00:00	57600	8	8	0	81	5	3	0	42	3	5	0	39
16:05:00	57900	11	11	0	81	7	7	0	42	4	4	0	39
16:10:00	58200	7	7	0	81	3	4	0	41	4	3	0	40
16:15:00	58500	11	11	0	81	8	7	0	42	3	4	0	39
16:20:00	58800	5	5	0	81	3	3	0	42	2	2	0	39
16:25:00	59100	3	3	0	81	2	2	0	42	1	1	0	39
16:30:00	59400	14	16	0	79	10	12	0	40	4	4	0	39
16:35:00	59700	7	6	0	80	5	5	0	40	2	1	0	40
16:40:00	60000	5	5	0	80	2	3	0	39	3	2	0	41
16:45:00	60300	3	4	0	79	1	3	0	37	2	1	0	42
16:50:00	60600	2	3	0	78	1	1	0	37	1	2	0	41
16:55:00	60900	10	10	0	78	5	5	0	37	5	5	0	41
17:00:00	61200	35	21	0	92	15	10	0	42	20	11	0	50
17:05:00	61500	14	14	0	92	8	7	0	43	6	7	0	49
17:10:00	61800	9	9	0	92	5	4	0	44	4	5	0	48
17:15:00	62100	8	6	0	94	4	2	0	46	4	4	0	48
17:20:00	62400	22	22	0	94	11	11	0	46	11	11	0	48
17:25:00	62700	14	14	0	94	9	5	0	50	5	9	0	44
17:30:00	63000	6	6	0	94	3	3	0	50	3	3	0	44
17:35:00	63300	7	7	0	94	4	4	0	50	3	3	0	44
17:40:00	63600	10	10	0	94	5	5	0	50	5	5	0	44
17:45:00	63900	2	2	0	94	1	2	0	49	1	0	0	45
17:50:00	64200	10	10	0	94	5	5	0	49	5	5	0	45
17:55:00	64500	6	6	0	94	4	3	0	50	2	3	0	44
18:00:00	64800	3	3	0	94	3	1	0	52	0	2	0	42
18:05:00	65100	7	7	0	94	3	4	0	51	4	3	0	43
18:10:00	65400	16	16	0	94	9	8	0	52	7	8	0	42
18:15:00	65700	18	18	0	94	7	11	0	48	11	7	0	46
18:20:00	66000	18	18	0	94	11	7	0	52	7	11	0	42
18:25:00	66300	11	11	0	94	4	6	0	50	7	5	0	44
18:30:00	66600	9	11	0	92	4	5	0	49	5	6	0	43
18:35:00	66900	14	14	0	92	8	7	0	50	6	7	0	42
18:40:00	67200	14	14	0	92	10	9	0	51	4	5	0	41
18:45:00	67500	14	14	0	92	8	8	0	51	6	6	0	41
18:50:00	67800	8	8	0	92	3	6	0	48	5	2	0	44
18:55:00	68100	20	20	0	92	10	10	0	48	10	10	0	44
19:00:00	68400	42	34	0	100	17	16	0	49	25	18	0	51
19:05:00	68700	7	8	0	99	3	4	0	48	4	4	0	51
19:10:00	69000	9	10	0	98	3	5	0	46	6	5	0	52
19:15:00	69300	12	12	0	98	6	5	0	47	6	7	0	51
19:20:00	69600	21	21	0	98	11	9	0	49	10	12	0	49
19:25:00	69900	5	5	0	98	4	1	0	52	1	4	0	46
19:30:00	70200	7	8	0	97	2	5	0	49	5	3	0	48
19:35:00	70500	13	14	0	96	8	7	0	50	5	7	0	46
19:40:00	70800	7	7	0	96	4	3	0	51	3	4	0	45
19:45:00	71100	2	2	0	96	1	1	0	51	1	1	0	45
19:50:00	71400	0	0	0	96	0	0	0	51	0	0	0	45
19:55:00	71700	2	2	0	96	1	1	0	51	1	1	0	45
20:00:00	72000	0	0	0	96	0	0	0	51	0	0	0	45
20:05:00	72300	14	16	0	94	6	8	0	49	8	8	0	45
20:10:00	72600	16	17	0	93	7	8	0	48	9	9	0	45
20:15:00	72900	2	2	0	93	1	1	0	48	1	1	0	45
20:20:00	73200	8	8	0	93	4	5	0	47	4	3	0	46
20:25:00	73500	3	3	0	93	2	1	0	48	1	2	0	45
20:30:00	73800	5	7	0	91	0	4	0	44	5	3	0	47
20:35:00	74100	4	3	0	92	3	1	0	46	1	2	0	46
20:40:00	74400	12	10	0	94	5	4	0	47	7	6	0	47
20:45:00	74700	3	3	0	94	1	2	0	46	2	1	0	48
20:50:00	75000	10	11	0	93	6	5	0	47	4	6	0	46
20:55:00	75300	8	9	0	92	5	4	0	48	3	5	0	44
21:00:00	75600	19	9	0	102	5	4	0	49	14	5	0	53
21:05:00	75900	5	5	0	102	3	2	0	50	2	3	0	52
21:10:00	76200	8	7	0	103	6	2	0	54	2	5	0	49
21:15:00	76500	4	4	0	103	3	1	0	56	1	3	0	47
21:20:00	76800	12	10	0	105	7	5	0	58	5	5	0	47
21:25:00	77100	2	2	0	105	1	1	0	58	1	1	0	47
21:30:00	77400	10	12	0	103	5	5	0	58	5	7	0	45
21:35:00	77700	5	5	0	103	2	3	0	57	3	2	0	46
21:40:00	78000	2	2	0	103	2	0	0	59	0	2	0	44
21:45:00	78300	6	6	0	103	2	3	0	58	4	3	0	45
21:50:00	78600	3	3	0	103	1	2	0	57	2	1	0	46
21:55:00	78900	10	10	0	103	4	6	0	55	6	4	0	48
22:00:00	79200	10	10	0	103	6	4	0	57	4	6	0	46
22:05:00	79500	2	2	0	103	1	1	0	57	1	1	0	46
22:10:00	79800	6	6	0	103	4	3	0	58	2	3	0	45
22:15:00	80100	4	4	0	103	2	2	0	58	2	2	0	45
22:20:00	80400	0	0	0	103	0	0	0	58	0	0	0	45
22:25:00	80700	4	4	0	103	2	2	0	58	2	2	0	45
22:30:00	81000	4	4	0	103	3	2	0	59	1	2	0	44
22:35:00	81300	0	0	0	103	0	0	0	59	0	0	0	44
22:40:00	81600	4	5	0	102	2	3	0	58	2	2	0	44
22:45:00	81900	0	0	0	102	0	0	0	58	0	0	0	44
22:50:00	82200	1	2	0	101	0	1	0	57	1	1	0	44
22:55:00	82500	1	1	0	101	0	1	0	56	1	0	0	45
23:00:00	82800	4	5	0	100	1	2	0	55	3	3	0	45
23:05:00	83100	4	4	0	100	2	2	0	55	2	2	0	45
23:10:00	83400	2	2	0	100	1	1	0	55	1	1	0	45
23:15:00	83700	2	2	0	100	2	1	0	56	0	1	0	44
23:20:00	84000	0	0	0	100	0	0	0	56	0	0	0	44
23:25:00	84300	4	4	0	100	2	3	0	55	2	1	0	45
23:30:00	84600	10	10	0	100	6	5	0	56	4	5	0	44
23:35:00	84900	0	0	0	100	0	0	0	56	0	0	0	44
23:40:00	85200	2	2	0	100	1	1	0	56	1	1	0	44
23:45:00	85500	1	2	0	99	0	1	0	55	1	1	0	44
23:50:00	85800	2	2	0	99	1	1	0	55	1	1	0	44
23:55:00	86100	0	0	0	99	0	0	0	55	0	0	0	44
24:00:00	86400	0	0	0	99	0	0	0	55	0	0	0	44
24:05:00	86700	1	1	0	99	0	0	0	55	1	1	0	44
24:10:00	87000	1	1	0	99	1	1	0	55	0	0	0	44
24:15:00	87300	2	2	0	99	1	1	0	55	1	1	0	44
24:20:00	87600	0	0	0	99	0	0	0	55	0	0	0	44
24:25:00	87900	2	2	0	99	1	1	0	55	1	1	0	44
24:30:00	88200	3	3	0	99	2	1	0	56	1	2	0	43
24:35:00	88500	2	2	0	99	1	1	0	56	1	1	0	43
24:40:00	88800	0	0	0	99	0	0	0	56	0	0	0	43
24:45:00	89100	0	0	0	99	0	0	0	56	0	0	0	43
24:50:00	89400	0	0	0	99	0	0	0	56	0	0	0	43
24:55:00	89700	0	0	0	99	0	0	0	56	0	0	0	43
25:00:00	90000	0	0	0	99	0	0	0	56	0	0	0	43
25:05:00	90300	0	0	0	99	0	0	0	56	0	0	0	43
25:10:00	90600	0	0	0	99	0	0	0	56	0	0	0	43
25:15:00	90900	0	0	0	99	0	0	0	56	0	0	0	43
25:20:00	91200	0	0	0	99	0	0	0	56	0	0	0	43
25:25:00	91500	0	0	0	99	0	0	0	56	0	0	0	43
25:30:00	91800	0	0	0	99	0	0	0	56	0	0	0	43
25:35:00	92100	0	0	0	99	0	0	0	56	0	0	0	43
25:40:00	92400	0	0	0	99	0	0	0	56	0	0	0	43
25:45:00	92700	0	0	0	99	0	0	0	56	0	0	0	43
25:50:00	93000	0	0	0	99	0	0	0	56	0	0	0	43
25:55:00	93300	0	0	0	99	0	0	0	56	0	0	0	43
26:00:00	93600	0	0	0	99	0	0	0	56	0	0	0	43
26:05:00	93900	0	0	0	99	0	0	0	56	0	0	0	43
26:10:00	94200	0	0	0	99	0	0	0	56	0	0	0	43
26:15:00	94500	0	0	0	99	0	0	0	56	0	0	0	43
26:20:00	94800	0	0	0	99	0	0	0	56	0	0	0	43
26:25:00	95100	0	0	0	99	0	0	0	56	0	0	0	43
26:30:00	95400	1	1	0	99	0	0	0	56	1	1	0	43
26:35:00	95700	0	0	0	99	0	0	0	56	0	0	0	43
26:40:00	96000	0	0	0	99	0	0	0	56	0	0	0	43
26:45:00	96300	0	0	0	99	0	0	0	56	0	0	0	43
26:50:00	96600	0	0	0	99	0	0	0	56	0	0	0	43
26:55:00	96900	0	0	0	99	0	0	0	56	0	0	0	43
27:00:00	97200	0	0	0	99	0	0	0	56	0	0	0	43
27:05:00	97500	0	0	0	99	0	0	0	56	0	0	0	43
27:10:00	97800	0	0	0	99	0	0	0	56	0	0	0	43
27:15:00	98100	0	0	0	99	0	0	0	56	0	0	0	43
27:20:00	98400	0	0	0	99	0	0	0	56	0	0	0	43
27:25:00	98700	0	0	0	99	0	0	0	56	0	0	0	43
27:30:00	99000	0	1	0	98	0	0	0	56	0	1	0	42
27:35:00	99300	0	0	0	98	0	0	0	56	0	0	0	42
27:40:00	99600	0	0	0	98	0	0	0	56	0	0	0	42
27:45:00	99900	0	0	0	98	0	0	0	56	0	0	0	42
27:50:00	100200	0	0	0	98	0	0	0	56	0	0	0	42
27:55:00	100500	0	0	0	98	0	0	0	56	0	0	0	42
28:00:00	100800	0	0	0	98	0	0	0	56	0	0	0	42
28:05:00	101100	0	0	0	98	0	0	0	56	0	0	0	42
28:10:00	101400	0	0	0	98	0	0	0	56	0	0	0	42
28:15:00	101700	0	1	0	97	0	0	0	56	0	1	0	41
28:20:00	102000	0	0	0	97	0	0	0	56	0	0	0	41
28:25:00	102300	0	0	0	97	0	0	0	56	0	0	0	41
28:30:00	102600	0	0	0	97	0	0	0	56	0	0	0	41
28:35:00	102900	0	0	0	97	0	0	0	56	0	0	0	41
28:40:00	103200	0	0	0	97	0	0	0	56	0	0	0	41
28:45:00	103500	1	1	0	97	0	0	0	56	1	1	0	41
28:50:00	103800	0	0	0	97	0	0	0	56	0	0	0	41
28:55:00	104100	0	0	0	97	0	0	0	56	0	0	0	41
29:00:00	104400	0	0	0	97	0	0	0	56	0	0	0	41
29:05:00	104700	0	0	0	97	0	0	0	56	0	0	0	41
29:10:00	105000	0	0	0	97	0	0	0	56	0	0	0	41
29:15:00	105300	0	0	0	97	0	0	0	56	0	0	0	41
29:20:00	105600	0	0	0	97	0	0	0	56	0	0	0	41
29:25:00	105900	0	0	0	97	0	0	0	56	0	0	0	41
29:30:00	106200	0	0	0	97	0	0	0	56	0	0	0	41
29:35:00	106500	0	0	0	97	0	0	0	56	0	0	0	41
29:40:00	106800	0	0	0	97	0	0	0	56	0	0	0	41
29:45:00	107100	0	0	0	97	0	0	0	56	0	0	0	41
29:50:00	107400	0	0	0	97	0	0	0	56	0	0	0	41
29:55:00	107700	0	0	0	97	0	0	0	56	0	0	0	41
30:00:00	108000	0	0	97	0	0	0	56	0	0	0	41	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
